gene_id	gene_name	logCPM	logFC	PValue	FDR	location	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000152620	NADK2	6.605337353799658	1.1725168508308141	2.3361674389186092e-8	1.3081639132006165e-5	5:36192589-36242279:-	protein_coding	133686	1802.4545454545455	39.44116608664952	7.631496033480694	14537	TRUE
ENSG00000073282	TP63	2.367997811007582	-2.5883235155342468	2.6885938848337312e-8	1.4497495692331218e-5	3:189631389-189897276:+	protein_coding	8626	2108.5714285714284	47.46273712737128	-7.570474793498443	4	TRUE
ENSG00000175264	CHST1	5.804584333253149	-1.1381120339119883	2.9445203585497967e-8	1.4888593635166134e-5	11:45647689-45665622:-	protein_coding	8534	1927.6666666666667	59.934290160816175	-7.53098543860182	5	TRUE
ENSG00000179841	AKAP5	5.821503010568376	1.0628118761140612	2.965651592965299e-8	1.4888593635166134e-5	14:64465499-64474503:+	protein_coding	9495	4544	37.070862676056315	7.527879871561298	14536	TRUE
ENSG00000169116	PARM1	5.148732601750204	1.100011364529416	3.365060551865713e-8	1.5347233795450733e-5	4:74933095-75050115:+	protein_coding	25849	4659.5	44.83313660263974	7.473007116550095	14535	TRUE
ENSG00000158125	XDH	4.587759011237704	-1.5737469783847355	3.423336003972747e-8	1.5347233795450733e-5	2:31334321-31414742:-	protein_coding	7498	2257	49.68246935460049	-7.465550472317076	6	TRUE
ENSG00000141384	TAF4B	2.257159190764677	1.65526634966003	3.470692744729494e-8	1.5347233795450733e-5	18:26226445-26391685:+	protein_coding	6875	4128.666666666667	45.49491361214276	7.45958383207187	14534	TRUE
ENSG00000176387	HSD11B2	4.207962470676542	1.3171199087156968	3.478664161342634e-8	1.5347233795450733e-5	16:67430652-67437553:+	protein_coding	3291	912	62.66447368421054	7.458587497069017	14533	TRUE
ENSG00000176597	B3GNT5	5.161791018444333	-1.1931472979959123	4.340088012818795e-8	1.858451217018495e-5	3:183253253-183298504:+	protein_coding	84002	1409.4166666666667	41.99728019866373	-7.36250146332298	7	TRUE
ENSG00000166068	SPRED1	7.2327264783308385	0.8639749298484254	5.2628285035298035e-8	2.189186290939726e-5	15:38252836-38357249:+	protein_coding	161742	2991.3333333333335	38.644974370403425	7.278780781832271	14532	TRUE
ENSG00000085377	PREP	6.689613827461983	1.2257856238760745	5.840966082644907e-8	2.3621840332563113e-5	6:105273218-105454062:-	protein_coding	5550	3994.3333333333335	43.94558958524576	7.233515315616653	14531	TRUE
ENSG00000168502	MTCL1	4.191981119665135	1.1912596195917762	6.261208199480921e-8	2.4241275328396662e-5	18:8705661-8832778:+	protein_coding	23255	2489.5625	56.50591218336556	7.20334185469079	14530	TRUE
ENSG00000110104	CCDC86	5.668739105730783	1.2633405793103696	6.588739146590629e-8	2.4241275328396662e-5	11:60842113-60851081:+	protein_coding	79080	1650.75	57.53445403604422	7.181197686175155	14529	TRUE
ENSG00000146535	GNA12	7.916052142628934	0.8728341742170388	6.623619182296189e-8	2.4241275328396662e-5	7:2728105-2844308:-	protein_coding	2768	2527.875	54.591306927755504	7.178904644789248	14528	TRUE
ENSG00000133424	LARGE1	6.339489663451986	1.0549759080956456	6.660148452063098e-8	2.4241275328396662e-5	22:33162226-33922841:-	protein_coding	9215	3213.03125	51.16760846941653	7.1765160904703444	14527	TRUE
ENSG00000113645	WWC1	6.957868758804441	0.9916731385387015	7.498488552546828e-8	2.6626949960129093e-5	5:168291645-168472303:+	protein_coding	23286	1768.25	53.661812526509244	7.125026267200269	14526	TRUE
ENSG00000139211	AMIGO2	6.231815582957673	-1.1452508784626347	8.717040475636027e-8	3.021699816304403e-5	12:47075707-47079951:-	protein_coding	347902	3225.6666666666665	44.610933140436096	-7.059630937459951	8	TRUE
ENSG00000154734	ADAMTS1	5.557676787671781	1.4473909718739943	9.075185876639531e-8	3.072689097162673e-5	21:26835755-26845409:-	protein_coding	9510	2109.6666666666665	45.90772633907407	7.042144471044229	14525	TRUE
ENSG00000005469	CROT	5.081137657496183	1.5430682270643103	9.464259896833448e-8	3.1315945417726854e-5	7:87345664-87399794:+	protein_coding	54677	1574.4285714285713	39.35214590327558	7.023913342111018	14524	TRUE
ENSG00000181418	DDN	2.1832337605568477	1.7257056449585508	1.0014837148526361e-7	3.240133645453229e-5	12:48995149-48999375:-	protein_coding	23109	3815	61.8872870249017	6.999356108384524	14523	TRUE
ENSG00000184588	PDE4B	5.257671483863905	-1.1027140744442498	1.0456527849036345e-7	3.309491064220003e-5	1:65792514-66374579:+	protein_coding	5142	1508.7222222222222	43.59097102036307	-6.980612501542895	9	TRUE
ENSG00000150594	ADRA2A	1.9331058238169996	1.9456888785691369	1.1979772300952904e-7	3.7109256367994325e-5	10:111077029-111080907:+	protein_coding	150	3879	59.7061098221191	6.9215514364858945	14522	TRUE
ENSG00000160862	AZGP1	9.595974397623403	1.0044816327503239	1.609167480393487e-7	4.848298485787816e-5	7:99966720-99976042:-	protein_coding	563	988.8333333333334	53.29512893982807	6.793398752653329	14521	TRUE
ENSG00000049759	NEDD4L	6.695219145572594	0.8809190272650831	1.6555404690133703e-7	4.848298485787816e-5	18:58044226-58401540:+	protein_coding	23327	2835.4918032786886	44.91197641141271	6.781060198630197	14520	TRUE
ENSG00000169083	AR	8.551285119595141	-0.910571820788252	1.6650520247914747e-7	4.848298485787816e-5	X:67544021-67730619:+	protein_coding	367	4503.375	52.22194465262166	-6.778572192351729	10	TRUE
ENSG00000124224	PPP4R1L	2.7278215426801626	-2.645125264216964	1.9086319680820287e-7	5.423981791828115e-5	20:58228940-58309451:-	transcribed_unprocessed_pseudogene	NA	2149.2727272727275	46.04094408256493	-6.719277806357598	11	TRUE
ENSG00000198435	NRARP	6.229136503318844	0.9803358594466836	1.9630884352461954e-7	5.423981791828115e-5	9:137299631-137302271:-	protein_coding	441478	2641	59.219992427110896	6.70706013541053	14519	TRUE
ENSG00000058600	POLR3E	6.797178264375603	0.9099926845431894	1.9745245893735152e-7	5.423981791828115e-5	16:22297375-22335101:+	protein_coding	55718	1643.7894736842106	55.15496926229508	6.704537453488472	14518	TRUE
ENSG00000166197	NOLC1	8.099360536658347	0.8223233192161663	2.1461997972049764e-7	5.7863931199087496e-5	10:102152176-102163871:+	protein_coding	9221	2404.8888888888887	48.429125854740334	6.6683298505039925	14517	TRUE
ENSG00000145569	OTULINL	2.969567742546149	1.5571418726552466	2.2122539081170144e-7	5.8560372087773836e-5	5:14581792-14616180:+	protein_coding	54491	2668	40.31734132933538	6.655165029010287	14516	TRUE
ENSG00000214313	AZGP1P1	7.066850650802358	1.1878728279511797	2.478341403205767e-7	6.443245087370135e-5	7:99980762-99987535:+	transcribed_unprocessed_pseudogene	646282	1041.5	55.112818050888116	6.605838867727717	14515	TRUE
ENSG00000145703	IQGAP2	5.648749789084658	1.4609456113314894	2.7655954132947306e-7	7.008698649852327e-5	5:76403285-76708132:+	protein_coding	10788	1822.7368421052631	40.98521598521598	6.558211353736998	14514	TRUE
ENSG00000165732	DDX21	7.817444616813615	0.8248192923132135	2.7921184263440823e-7	7.008698649852327e-5	10:68956170-68985068:+	protein_coding	9188	4746.5	40.535131149267855	6.554066165269148	14513	TRUE
ENSG00000132382	MYBBP1A	5.36961659413984	0.8962539828161605	2.987377243323841e-7	7.371733099246068e-5	17:4538897-4555386:-	protein_coding	10514	1776.3846153846155	60.80630494089119	6.524709931614487	14512	TRUE
ENSG00000017797	RALBP1	6.587416978344013	0.803275634262665	3.039750452248971e-7	7.375954472382129e-5	18:9475009-9538114:+	protein_coding	10928	2451.1666666666665	46.89603590127148	6.517162068252998	14511	TRUE
ENSG00000135899	SP110	5.028235491869421	-0.8933970082484894	3.2842859279024014e-7	7.838675217103453e-5	2:230165186-230225729:-	protein_coding	3431	1526.1333333333334	45.86755198322557	-6.483559040497574	12	TRUE
ENSG00000142197	DOP1B	6.822303696248139	0.9687438378295651	3.843019651261583e-7	9.024277919793127e-5	21:36156782-36294274:+	protein_coding	9980	2721.5	51.07477494029029	6.415327394767333	14510	TRUE
ENSG00000179104	TMTC2	5.357142983780466	0.9382959462931622	4.0368262018188974e-7	9.298443988233266e-5	12:82686880-83134870:+	protein_coding	160335	4478.6	43.74134774259813	6.393959947943119	14509	TRUE
ENSG00000134516	DOCK2	3.1173878211116968	-2.1012767583174976	4.087508862194718e-7	9.298443988233266e-5	5:169637268-170083382:+	protein_coding	1794	1822.7222222222222	49.593099454417995	-6.388541292729678	13	TRUE
ENSG00000137709	POU2F3	5.161365847251446	-0.9595371583482276	4.2861458484973697e-7	9.600307293580493e-5	11:120236640-120319945:+	protein_coding	25833	2026	50.95896206458893	-6.367933054918104	14	TRUE
ENSG00000164823	OSGIN2	7.496592976117982	-0.8385626553507616	4.3728144928223966e-7	9.64603124257595e-5	8:89901849-89927888:+	protein_coding	734	3307.5	37.12773998488281	-6.3592389462664975	15	TRUE
ENSG00000249956	UGT2B24P	0.5982758895236656	5.720020713392907	4.982041751231244e-7	1.066003999602194e-4	4:69408828-69423164:+	processed_pseudogene	NA	1597	41.20225422667501	6.302592637246448	14508	TRUE
ENSG00000107815	TWNK	4.761075702394855	0.82683584215764	5.001549912113545e-7	1.066003999602194e-4	10:100987367-100994403:+	protein_coding	56652	1857	53.245976186202356	6.300895392869484	14507	TRUE
ENSG00000101846	STS	7.526594675549014	-0.8810442066801053	5.052151656882436e-7	1.066003999602194e-4	X:7147237-7804358:+	protein_coding	412	5132.285714285715	44.74196960418638	-6.296523621149443	16	TRUE
ENSG00000188001	TPRG1	2.8221629868924376	-1.8915925151029163	5.504617819462936e-7	1.1448818690508698e-4	3:188947214-189325304:+	protein_coding	285386	1068.2	43.219122511389884	-6.259272828310774	17	TRUE
ENSG00000158050	DUSP2	3.9171447213472486	1.1763820819866175	5.62767814113221e-7	1.1539910712217442e-4	2:96143169-96145440:-	protein_coding	1844	1229	63.30349877949553	6.249670748751037	14506	TRUE
ENSG00000167183	PRR15L	7.214584747672518	1.031691043162628	6.493146199834535e-7	1.3129682711582083e-4	17:47951967-47957883:-	protein_coding	79170	1524	52.23097112860889	6.1875448184322535	14505	TRUE
ENSG00000166387	PPFIBP2	6.496852841514499	-1.0043585500149166	7.1140188662633485e-07	1.4188082284099737e-4	11:7513298-7657127:+	protein_coding	8495	1100.1851851851852	51.85322336307019	-6.147884987406747	18	TRUE
ENSG00000109670	FBXW7	7.019343344745507	-0.8582146130631548	7.379535114426096e-7	1.4518736720395885e-4	4:152320544-152536092:-	protein_coding	55294	2108.75	42.3947836395969	-6.131970996388171	19	TRUE
ENSG00000138829	FBN2	2.4806183481650526	-1.5569496683634747	7.752973495999934e-7	1.4983807465240528e-4	5:128257909-128659185:-	protein_coding	2201	4799.428571428572	49.127872365757824	-6.110531700689418	20	TRUE
ENSG00000275342	PRAG1	5.270692817807805	1.1148764424119988	7.821755390880418e-7	1.4983807465240528e-4	8:8317736-8386439:-	protein_coding	157285	4742	62.083509067903876	6.106695769827501	14504	TRUE
ENSG00000163884	KLF15	2.153221096941377	1.6492639192923177	7.954326041400568e-7	1.5039874394383228e-4	3:126342635-126357408:-	protein_coding	28999	1543.5	60.090702947845784	6.099396611605117	14503	TRUE
ENSG00000143153	ATP1B1	6.553355630355318	1.0188490019709007	8.449334567691692e-7	1.5568080858801518e-4	1:169105697-169132722:+	protein_coding	481	1847.3333333333333	44.58679177192349	6.073177492820628	14502	TRUE
ENSG00000147689	FAM83A	2.401421489942402	-1.5240802609773298	8.505489024418308e-7	1.5568080858801518e-4	8:123178960-123210079:+	protein_coding	84985	1864.5	55.48404397961921	-6.070300711504576	21	TRUE
ENSG00000130826	DKC1	8.98162641111356	0.879962216854798	8.554478114596616e-7	1.5568080858801518e-4	X:154762742-154777689:+	protein_coding	1736	1026.6923076923076	48.08571214505133	6.067806480437836	14501	TRUE
ENSG00000171617	ENC1	4.746534562686791	-0.8941530980957153	9.396244943096595e-7	1.6888880262536213e-4	5:74627406-74641424:-	protein_coding	8507	3553.375	49.52685826854752	-6.027045670475883	22	TRUE
ENSG00000157911	PEX10	4.901970886872855	0.8935709060936518	9.573751911456584e-7	1.6998079765719076e-4	1:2403964-2413797:-	protein_coding	5192	1473.6666666666667	60.974138581014856	6.018917830758543	14500	TRUE
ENSG00000065183	WDR3	6.264085779209484	0.8048120034168659	9.738476936298008e-7	1.7082227194646106e-4	1:117929720-117966543:+	protein_coding	10885	3112.75	41.241667335956926	6.01150895994721	14499	TRUE
ENSG00000121966	CXCR4	4.054003457502264	-1.536816051081318	1.0585039616217389e-6	1.834614187767964e-4	2:136114349-136118149:-	protein_coding	7852	1682.6666666666667	45.701267828843086	-5.975307512224408	23	TRUE
ENSG00000103460	TOX3	5.846543535784872	1.0477578277156465	1.0873532754729889e-6	1.859207026589713e-4	16:52436417-52547802:-	protein_coding	27324	2523.4	44.09923119600536	5.963629332949382	14498	TRUE
ENSG00000204103	MAFB	6.950833924780159	0.98663027470582	1.0985731395429668e-6	1.859207026589713e-4	20:40685848-40689236:-	protein_coding	9935	3389	56.4178223664798	5.959171023820832	14497	TRUE
ENSG00000069974	RAB27A	5.327555148021351	0.9795456906260515	1.1110035806944504e-6	1.859207026589713e-4	15:55202966-55319113:-	protein_coding	5873	1189.3333333333333	42.684977578475326	5.95428454135316	14496	TRUE
ENSG00000120899	PTK2B	4.105023138466245	1.0549694686634223	1.1900312367556475e-6	1.9688255427188035e-4	8:27311482-27459391:+	protein_coding	2185	1553.2941176470588	56.316746194046814	5.924441638798592	14495	TRUE
ENSG00000106541	AGR2	8.65526190481131	-0.9675013262440166	1.214328761173652e-6	1.9864508352727188e-4	7:16791811-16833433:-	protein_coding	10551	727.7142857142857	42.226148409893995	-5.915663718669175	24	TRUE
ENSG00000130810	PPAN	3.6121986279537155	0.9217352638461251	1.272707757256576e-6	2.0588169153220546e-4	19:10106362-10112012:+	protein_coding	56342	1029.875	62.046364850103146	5.8952713088220134	14494	TRUE
ENSG00000099860	GADD45B	4.304349988190473	0.8431860022581941	1.333508415171685e-6	2.1334669248884133e-4	19:2476122-2478259:+	protein_coding	4616	865.5714285714286	59.39924079881167	5.875004239328364	14493	TRUE
ENSG00000179041	RRS1	6.099449169262694	0.8008266484689268	1.4285694716161532e-6	2.2607111888325624e-4	8:66429014-66430733:+	protein_coding	23212	1720	56.2790697674419	5.8450986349410785	14492	TRUE
ENSG00000162817	C1orf115	6.812278836000128	-0.9718346451667561	1.4953605810553171e-6	2.34096287092305e-4	1:220690363-220699153:+	protein_coding	79762	2891	53.3033552404012	-5.825254071901053	25	TRUE
ENSG00000124357	NAGK	6.990694731572837	0.8339138279643844	1.5330280078458884e-6	2.3571208877613066e-4	2:71064344-71079808:+	protein_coding	55577	1222.2758620689656	54.045590475653114	5.814449910676084	14491	TRUE
ENSG00000048162	NOP16	4.837650638094596	1.066685769378312	1.5653705021479887e-6	2.3571208877613066e-4	5:176383938-176388927:-	protein_coding	51491	791.6363636363636	54.3178686265503	5.805382854287094	14490	TRUE
ENSG00000164574	GALNT10	8.290027168158177	-0.9311080673001618	1.5714604151225966e-6	2.3571208877613066e-4	5:154190730-154420984:+	protein_coding	55568	2450.9	52.6663674568526	-5.803696554328455	26	TRUE
ENSG00000151835	SACS	4.0075519730097815	0.9102163244408603	1.5767857919237787e-6	2.3571208877613066e-4	13:23328826-23433740:-	protein_coding	26278	7684	39.53409682457051	5.802227302044761	14489	TRUE
ENSG00000155380	SLC16A1	3.8363926634452183	1.1605790607854747	1.5866326464771487e-6	2.3571208877613066e-4	1:112911847-112957013:-	protein_coding	6566	1882	44.534689540003036	5.7995236139355	14488	TRUE
ENSG00000255774	LINC02747	3.0386002727344565	-1.435589286831682	1.6281738057748855e-6	2.3944022664925817e-4	11:69475567-69481545:-	lncRNA	105379407	1446.5	57.690978223297584	-5.788299236510728	27	TRUE
ENSG00000144218	AFF3	2.778254317189125	1.4916686112930748	1.6892569597547276e-6	2.4593892077069083e-4	2:99545419-100192428:-	protein_coding	3899	1880.111111111111	50.21964816894196	5.772304283101909	14487	TRUE
ENSG00000116337	AMPD2	5.5025675259227524	0.728420425886623	1.7922729548674762e-6	2.5835348465262956e-4	1:109616104-109632053:+	protein_coding	271	1779.3939393939395	59.57765667574932	5.746595848599376	14486	TRUE
ENSG00000250488	LINC02233	2.9433689220761647	-2.343329431168086	2.089348650918387e-6	2.962755192074356e-4	4:159665833-159777828:-	lncRNA	NA	1072	38.5261194029851	-5.679989082980091	28	TRUE
ENSG00000118965	WDR35	4.239578317103225	0.8495687257335889	2.0960490746868512e-6	2.962755192074356e-4	2:19910260-19990131:-	protein_coding	57539	3717.6666666666665	39.55437998744731	5.678598553455391	14485	TRUE
ENSG00000137460	FHDC1	4.668484736376357	0.8655276511595288	2.1616933764912458e-6	3.026162871955389e-4	4:152936352-152979696:+	protein_coding	85462	6531.5	51.779836178519446	5.6652059081356025	14484	TRUE
ENSG00000177398	UMODL1	2.8237361462423705	-1.514204611937612	2.2125183517014595e-6	3.067814731659195e-4	21:42062959-42143453:+	protein_coding	89766	2310.4285714285716	56.44592839918384	-5.6551131183659	29	TRUE
ENSG00000151715	TMEM45B	7.629760256059153	0.7099054059270676	2.2814044877877145e-6	3.133487541292579e-4	11:129815848-129860003:+	protein_coding	120224	1098.8	47.67018565708048	5.641797708480204	14483	TRUE
ENSG00000215110	UGT2B25P	0.675470609567795	3.7401794008697253	2.3982918236606307e-6	3.263245856137862e-4	4:69389492-69402081:+	processed_pseudogene	NA	1586	40.6052963430013	5.62009797315773	14482	TRUE
ENSG00000167291	TBC1D16	8.129653252718509	0.8509945797835352	2.4755769497597646e-6	3.337215260328927e-4	17:79932343-80035872:-	protein_coding	125058	2928.1111111111113	58.691610063370426	5.606323569701451	14481	TRUE
ENSG00000110660	SLC35F2	4.812195827852594	0.8073981632213006	2.499396176000178e-6	3.338413662971247e-4	11:107790991-107928293:-	protein_coding	54733	1628.8333333333333	48.63399160953648	5.602164898970088	14480	TRUE
ENSG00000078804	TP53INP2	4.7926359964880465	-0.817529050354368	2.5541115914686185e-6	3.3804827872901467e-4	20:34704339-34713439:+	protein_coding	58476	2266	57.44704324801411	-5.592760131935437	30	TRUE
ENSG00000164938	TP53INP1	6.525857693948177	-0.7340906540221964	2.6146570673757454e-6	3.4294407426958086e-4	8:94925972-94949378:-	protein_coding	94241	5618	39.337842648629405	-5.582585264163002	31	TRUE
ENSG00000261236	BOP1	7.19387740956	0.6545669075244566	2.715919934870089e-6	3.527157340542952e-4	8:144262045-144291438:-	protein_coding	23246	981.5	65.47800984887078	5.566083037173805	14479	TRUE
ENSG00000214252	AZGP1P2	1.2504186910937103	1.4911356068722819	2.7429628092007954e-6	3.527157340542952e-4	7:101287482-101289771:-	unprocessed_pseudogene	NA	345	53.9130434782609	5.561780080790793	14478	TRUE
ENSG00000274173	AL035661.1	3.0775829652209734	-0.9424314863314683	2.7618376043814583e-6	3.527157340542952e-4	20:24931840-24932983:+	lncRNA	NA	1144	42.2202797202797	-5.5588018614541586	32	TRUE
ENSG00000115758	ODC1	6.69558653457542	0.6384901016751916	2.8223273786248736e-6	3.5730664613390896e-4	2:10439968-10448327:-	protein_coding	4953	1394.5	49.04983865184653	5.549392611246492	14477	TRUE
ENSG00000071967	CYBRD1	6.410320647942714	-0.733193624548705	2.916817475699565e-6	3.6608573817853424e-4	2:171522247-171558129:+	protein_coding	79901	1675.2857142857142	44.32506182314315	-5.5350907466673105	33	TRUE
ENSG00000116133	DHCR24	10.21127061797024	0.7276674388365262	3.0218180238273562e-6	3.7602263768292713e-4	1:54849627-54887195:-	protein_coding	1718	2621.3333333333335	55.137334689725336	5.519731692752529	14476	TRUE
ENSG00000121057	AKAP1	5.748461061720649	0.7971645920850846	3.0936952425093934e-6	3.8170431386181573e-4	17:57085092-57121346:+	protein_coding	8165	1678.9473684210527	54.943573667711604	5.509522470538185	14475	TRUE
ENSG00000076716	GPC4	4.00982301046738	-0.878833857066008	3.441567354974923e-6	4.2105696740403275e-4	X:133300103-133415489:-	protein_coding	2239	4959	44.767090139141	-5.46324372644217	34	TRUE
ENSG00000121858	TNFSF10	3.9141725818025117	-0.8861613882026169	3.584251554081592e-6	4.3485931979894915e-4	3:172505508-172523475:-	protein_coding	8743	1071	42.43697478991595	-5.445601517783422	35	TRUE
ENSG00000269516	CYP4F23P	2.478192340300359	1.5847798101291712	3.63049433321812e-6	4.3682947931671584e-4	19:15564074-15584709:+	transcribed_unprocessed_pseudogene	NA	877	57.81071835803881	5.440034236789727	14474	TRUE
ENSG00000280623	PCAT14	1.499705568438873	1.6658152000875357	3.6972388859822036e-6	4.3919279121167824e-4	22:23536881-23547797:+	lncRNA	NA	1996	43.15297261189041	5.432122487887224	14473	TRUE
ENSG00000147642	SYBU	3.582450460560974	1.2445747179414075	3.7104686667378546e-6	4.3919279121167824e-4	8:109573978-109691791:-	protein_coding	55638	1623.8684210526317	51.339394234041514	5.430571231483849	14472	TRUE
ENSG00000047648	ARHGAP6	2.85735194528919	1.1202980826056432	3.8986403141837474e-6	4.555583704662072e-4	X:11117651-11665920:-	protein_coding	395	3785.6666666666665	51.43377065539609	5.409086830667589	14471	TRUE
ENSG00000179094	PER1	4.173547165470947	0.8780451021659171	3.911312336580528e-6	4.555583704662072e-4	17:8140472-8156506:-	protein_coding	5187	1472.842105263158	62.57146941109206	5.407677502217829	14470	TRUE
ENSG00000144824	PHLDB2	2.6031695682783758	-1.21728844602716	4.063695295421041e-6	4.6619038967441964e-4	3:111732497-111976517:+	protein_coding	90102	3167.8333333333335	42.30020518756248	-5.391078863833974	36	TRUE
ENSG00000166833	NAV2	2.4084226540576	1.1929104694778059	4.066637783408977e-6	4.6619038967441964e-4	11:19350724-20121601:+	protein_coding	89797	4608	53.42243668300654	5.390764508606549	14469	TRUE
ENSG00000145220	LYAR	4.674697904891516	0.7681226628241125	4.240053143443106e-6	4.8227291965147016e-4	4:4267701-4290154:-	protein_coding	55646	1132	42.57950530035335	5.372628700067774	14468	TRUE
ENSG00000165271	NOL6	6.853207902081935	0.6945431569340994	4.360328719172187e-6	4.921087273056424e-4	9:33461353-33473930:-	protein_coding	65083	2811	56.84216767461165	5.360480768634816	14467	TRUE
ENSG00000196091	MYBPC1	1.4103016901147603	3.5051019925612694	4.712485294363802e-6	5.27762103081866e-4	12:101568353-101686028:+	protein_coding	4604	2379	45.32716827798796	5.326749992029995	14466	TRUE
